date,customerID,productID,payment,amount
2017-05-25,28092,75775,paypal,2
2017-01-16,47520,86205,paypal,2
2017-06-12,78226,78934,credit card,3
2017-11-19,48906,53216,credit card,1
2017-07-15,72053,43446,credit card,3
2017-01-13,80542,42819,credit card,2
2017-06-07,48536,32128,paypal,3
2017-03-18,84186,25426,paypal,2
2017-07-18,67911,27188,cash,2
2017-05-26,39188,19920,credit card,1
2017-08-26,77871,72114,paypal,3
2017-10-17,57868,29552,credit card,1
2017-04-21,10857,26358,cash,1
2017-08-09,29909,44726,paypal,3
2017-06-21,76822,87212,cash,2
2017-10-13,97708,53216,cash,2
2017-06-09,20221,93187,credit card,2
2017-08-18,90383,11138,paypal,3
2017-02-12,40695,9947,credit card,1
2017-12-31,19284,62077,cash,1
2017-04-05,48769,61070,cash,2
2017-04-02,4722,19920,credit card,1
2017-01-21,24857,16224,cash,2
2017-10-23,26768,81136,cash,1
2017-10-17,34875,8403,cash,1
2017-07-31,6590,27410,cash,2
2017-10-17,78795,78934,credit card,1
2017-12-31,23210,44726,paypal,1
2017-05-16,27665,16224,paypal,1
2017-01-28,93317,81136,paypal,1
2017-02-03,91370,85156,paypal,1
2017-04-16,32689,22538,credit card,1
2017-11-06,70943,27044,cash,2
2017-08-12,6709,16224,paypal,2
2017-09-05,45057,42029,cash,1
2017-01-10,15284,70159,credit card,2
2017-01-21,63467,24221,cash,3
2017-08-07,94345,27410,cash,2
2017-03-17,85471,32310,credit card,3
2017-03-10,49887,29552,paypal,3
2017-06-08,89900,99445,paypal,3
2017-10-04,72885,65762,paypal,1
2017-08-28,59690,27578,cash,2
2017-10-28,12211,25031,credit card,1
2017-06-06,30750,29552,cash,3
2017-06-26,26120,32738,paypal,2
2017-01-22,80542,42029,credit card,1
2017-10-22,74834,15847,paypal,3
2017-04-13,76367,19920,paypal,3
2017-02-16,37140,41910,credit card,3
2017-11-23,45175,14289,cash,2
2017-09-26,45033,72230,cash,3
2017-12-28,89505,22538,paypal,3
2017-07-23,68108,88698,credit card,3
2017-04-25,55974,32738,paypal,2
2017-06-12,10591,38582,cash,1
2017-07-21,57868,22538,cash,1
2017-03-09,18802,16224,paypal,1
2017-05-19,12211,47613,credit card,3
2017-08-28,74834,2002,credit card,1
2017-06-13,27784,42029,credit card,2
2017-02-21,16326,17731,cash,1
2017-11-12,24021,82560,paypal,1
2017-06-21,28092,82560,cash,2
2017-12-20,81638,29552,paypal,1
2017-12-16,79215,18233,cash,3
2017-08-24,76822,75593,paypal,1
2017-02-18,4567,55593,credit card,2
2017-02-05,76967,76290,credit card,2
2017-06-04,63190,10130,cash,1
2017-04-25,94843,99445,cash,1
2017-08-05,47636,29656,cash,2
2017-09-02,1625,81165,cash,3
2017-12-30,32769,25031,paypal,1
2017-11-12,84186,60974,cash,2
2017-11-29,57425,41910,cash,3
2017-07-22,83882,85702,paypal,2
2017-06-23,97745,22826,cash,3
2017-05-13,90231,55593,cash,1
2017-11-27,48460,2002,paypal,3
2017-10-06,42926,38582,cash,3
2017-09-17,15769,75593,credit card,1
2017-08-13,99306,64983,paypal,3
2017-03-12,15096,27410,cash,1
2017-09-23,73164,9072,credit card,2
2017-07-17,56659,43446,credit card,3
2017-01-02,5795,93187,credit card,1
2017-05-02,39188,78934,cash,1
2017-04-15,91198,41910,paypal,2
2017-05-27,35799,32738,cash,1
2017-01-17,35179,35165,credit card,3
2017-02-12,69642,15915,paypal,1
2017-02-19,20325,91230,credit card,2
2017-07-18,47133,60974,credit card,1
2017-06-01,32754,87000,cash,3
2017-12-06,34499,29656,cash,3
2017-05-13,62191,62077,cash,1
2017-07-19,10074,88698,credit card,3
2017-03-20,92252,25031,cash,1
2017-02-09,94146,44726,credit card,2
2017-02-16,78795,76290,cash,3
2017-04-14,38985,81136,paypal,2
2017-10-15,22916,53216,credit card,1
2017-12-04,91735,27410,paypal,1
2017-01-01,64709,78934,paypal,2
2017-08-18,76212,70159,paypal,2
2017-01-04,32359,86064,cash,3
2017-08-17,70943,32310,credit card,1
2017-05-31,23772,34187,paypal,1
2017-06-18,89900,91230,cash,2
2017-05-05,81020,24221,paypal,2
2017-04-23,44531,62077,cash,3
2017-02-21,54714,15915,paypal,1
2017-09-02,69961,9456,paypal,1
2017-12-04,29522,61070,credit card,3
2017-11-25,41416,34413,credit card,2
2017-05-14,75106,35165,cash,3
2017-09-20,33100,37524,paypal,1
2017-07-26,4698,85156,cash,2
2017-02-25,33163,37524,cash,2
2017-12-01,45948,14289,credit card,2
2017-02-24,73501,39548,credit card,2
2017-02-14,81690,91230,cash,3
2017-08-23,57762,86064,paypal,3
2017-03-31,17466,55596,cash,1
2017-09-05,80720,75775,paypal,3
2017-12-26,8662,79954,cash,1
2017-09-17,89871,42029,credit card,3
2017-08-15,19308,26358,cash,3
2017-01-02,63603,16105,credit card,2
2017-07-07,58082,2002,paypal,3
2017-04-28,14269,88744,credit card,2
2017-12-27,45032,42819,paypal,1
2017-06-04,35799,2002,paypal,2
2017-09-16,37265,39369,credit card,3
2017-02-02,16326,25426,paypal,2
2017-09-14,72399,96506,cash,1
2017-06-29,96741,11138,cash,2
2017-03-29,52661,17731,cash,3
2017-10-22,15284,53216,credit card,3
2017-06-29,71050,38582,cash,1
2017-09-17,41822,81136,credit card,3
2017-11-25,34499,55596,cash,2
2017-03-02,13614,16224,paypal,2
2017-09-22,5094,55596,cash,1
2017-08-08,37347,28088,cash,1
2017-06-14,45861,19920,credit card,2
2017-12-31,37932,17731,credit card,1
2017-03-01,78246,43446,credit card,2
2017-09-29,81690,65762,cash,2
2017-04-27,36705,82560,credit card,2
2017-06-03,34499,86205,credit card,1
2017-03-26,94345,11138,cash,3
2017-03-03,82543,15918,credit card,1
2017-08-17,15142,34187,credit card,1
2017-01-13,35179,78483,paypal,3
2017-05-29,56659,8081,credit card,2
2017-04-20,90383,27578,credit card,2
2017-05-09,18796,82560,credit card,2
2017-08-25,79148,18233,cash,2
2017-05-17,92411,72230,credit card,2
2017-06-07,31347,8081,paypal,2
2017-02-05,38660,57590,paypal,3
2017-12-05,94003,7234,paypal,1
2017-11-18,59310,88698,credit card,1
2017-11-12,45885,43446,cash,2
2017-10-05,38660,57590,cash,3
2017-01-03,72885,32128,paypal,2
2017-01-22,99001,54910,credit card,3
2017-11-30,47559,86064,credit card,2
2017-10-10,54910,42029,credit card,3
2017-03-19,57691,87000,credit card,3
2017-04-10,54714,14099,credit card,2
2017-08-26,52254,75775,paypal,2
2017-05-12,45042,34187,paypal,2
2017-04-16,47559,34413,cash,1
2017-04-16,15791,47613,cash,2
2017-07-05,77326,48174,credit card,3
2017-01-18,45948,11138,cash,3
2017-10-03,5274,35165,credit card,1
2017-03-05,4722,82560,paypal,3
2017-08-18,76464,26358,cash,3
2017-11-08,32340,85156,credit card,1
2017-02-13,30329,32128,credit card,1
2017-08-03,79528,57590,credit card,1
2017-03-24,53372,27578,credit card,2
2017-11-09,81160,7234,paypal,3
2017-04-01,29522,85156,paypal,1
2017-09-07,27453,88698,credit card,2
2017-06-19,28803,61070,cash,1
2017-01-14,2211,44726,cash,2
2017-01-30,15149,93187,paypal,1
2017-12-28,16326,85156,paypal,1
2017-09-04,96203,7234,credit card,1
2017-03-02,20325,96001,paypal,2
2017-07-07,99450,27188,credit card,2
2017-10-14,4642,88698,credit card,1
2017-12-11,98388,13013,cash,1
2017-09-30,4733,37524,cash,3
2017-02-03,44522,89266,paypal,2
2017-01-21,98048,27410,cash,2
2017-05-09,64709,75775,paypal,3
2017-02-24,86275,47613,cash,1
2017-09-13,27665,7234,cash,1
2017-11-19,86957,28440,cash,3
2017-05-26,75570,81165,cash,2
2017-11-21,76472,86205,credit card,2
2017-08-20,16298,37269,cash,1
2017-09-25,29168,34719,credit card,2
2017-12-05,1975,91230,paypal,3
2017-04-04,48369,99445,paypal,1
2017-04-25,37480,96001,cash,3
2017-12-06,31647,86205,cash,2
2017-08-13,73660,79271,paypal,2
2017-05-14,15589,19920,credit card,3
2017-01-01,67178,14099,cash,3
2017-01-23,72399,9456,cash,1
2017-03-01,59310,29552,credit card,3
2017-02-14,76822,99445,paypal,2
2017-03-23,67494,40784,credit card,1
2017-11-13,26768,72230,paypal,1
2017-06-16,89339,39548,credit card,1
2017-05-29,23090,9072,cash,2
2017-05-23,39322,99445,paypal,2
2017-09-30,57425,27578,cash,1
2017-07-31,38660,14289,paypal,1
2017-06-17,43967,37524,cash,3
2017-11-20,58082,43107,credit card,1
2017-06-10,12211,14099,cash,3
2017-06-03,79707,89266,credit card,1
2017-07-08,76688,93187,paypal,3
2017-12-05,43613,85156,credit card,2
2017-08-01,77871,75593,paypal,1
2017-04-17,50699,47613,credit card,3
2017-06-08,1208,28440,cash,1
2017-07-07,75631,34719,cash,3
2017-01-31,97075,43107,credit card,2
2017-11-24,14372,18541,cash,2
2017-12-22,97109,35165,paypal,2
2017-06-01,75570,35165,credit card,2
2017-11-13,2719,81165,credit card,1
2017-04-17,39751,55596,cash,1
2017-02-10,69014,15847,credit card,3
2017-11-15,15037,27578,paypal,1
2017-02-14,49746,78934,paypal,3
2017-08-11,27142,22826,cash,2
2017-06-07,4682,2002,paypal,2
2017-02-13,29168,22826,credit card,2
2017-03-14,72053,34719,cash,2
2017-05-16,18709,27410,cash,1
2017-03-15,79350,8403,cash,1
2017-08-06,2580,9947,paypal,2
2017-01-29,35434,10130,cash,2
2017-06-01,71221,22538,cash,1
2017-10-20,15689,27044,cash,1
2017-01-02,23243,57590,credit card,3
2017-11-12,48906,16105,cash,1
2017-07-11,32056,27044,paypal,1
2017-11-01,79528,24221,credit card,2
2017-11-12,56494,32128,credit card,1
2017-09-30,93317,87212,paypal,1
2017-01-19,61290,85931,paypal,3
2017-09-27,52529,96001,paypal,2
2017-10-02,47133,53216,credit card,2
2017-03-05,53904,14099,credit card,2
2017-11-15,23983,79954,cash,3
2017-08-19,59989,47613,paypal,1
2017-08-10,59989,79954,paypal,3
2017-08-22,91792,8081,credit card,3
2017-08-14,44522,42029,paypal,2
2017-02-03,76967,62077,cash,2
2017-03-01,86275,55593,credit card,2
2017-06-21,2211,79271,paypal,3
2017-08-04,56494,87000,cash,3
2017-07-05,85815,65762,credit card,2
2017-02-18,65695,44726,paypal,3
2017-11-20,97708,34413,credit card,1
2017-11-03,84186,19920,credit card,1
2017-05-02,15791,18541,cash,2
2017-05-05,7003,28440,cash,3
2017-08-09,37347,47613,cash,2
2017-01-01,49480,43446,cash,1
2017-09-16,4722,87212,cash,3
2017-10-24,6720,44726,credit card,2
2017-02-28,86965,25426,paypal,2
2017-10-14,86965,29656,credit card,3
2017-08-04,79438,14099,cash,2
2017-10-06,15589,85931,cash,2
2017-12-13,15589,27188,paypal,2
2017-11-21,82849,75593,cash,3
2017-06-05,21997,9947,paypal,1
2017-06-04,1814,76290,paypal,1
2017-05-04,83105,19920,cash,3
2017-11-21,39188,81136,credit card,2
2017-03-04,58443,78934,credit card,1
2017-01-02,17415,14289,paypal,1
2017-12-26,41822,48174,credit card,3
2017-04-15,33752,37524,paypal,3
2017-10-29,17856,15915,cash,1
2017-12-30,52661,53216,paypal,2
2017-09-25,27142,24221,credit card,1
2017-03-27,5511,43446,paypal,3
2017-06-15,24715,53216,credit card,1
2017-06-02,64039,53216,cash,1
2017-05-29,67473,15918,credit card,3
2017-06-08,71651,15918,credit card,2
2017-12-13,7266,43107,cash,3
2017-06-30,85471,41910,cash,3
2017-03-10,67570,51943,credit card,2
2017-02-06,62469,19920,cash,2
2017-09-25,1208,85702,cash,3
2017-10-15,69052,86205,credit card,1
2017-12-28,90092,50304,cash,2
2017-01-28,55495,64983,credit card,3
2017-01-19,99925,27410,credit card,1
2017-07-22,9993,19920,cash,2
2017-12-18,37777,9947,cash,2
2017-07-29,95556,75775,paypal,3
2017-08-09,6383,81136,credit card,2
2017-05-11,26768,85702,credit card,3
2017-06-24,26694,88698,paypal,3
2017-04-28,92909,10130,cash,2
2017-08-26,57691,24221,credit card,3
2017-06-24,95963,82560,credit card,1
2017-07-29,78246,32128,cash,3
2017-11-22,48491,53216,paypal,1
2017-09-19,46973,79954,cash,1
2017-08-19,43932,39369,credit card,2
2017-01-23,1814,25031,credit card,3
2017-03-20,81638,82560,cash,1
2017-05-04,6543,57590,paypal,3
2017-04-09,5094,79271,cash,1
2017-12-11,91198,27188,cash,2
2017-07-19,67494,78934,credit card,1
2017-07-13,6453,96001,cash,2
2017-11-02,74834,47613,credit card,1
2017-08-28,42191,14099,cash,3
2017-04-04,44531,22826,cash,3
2017-07-24,22655,34187,paypal,2
2017-09-03,45057,53216,paypal,1
2017-07-08,13639,28440,credit card,1
2017-01-28,65137,25031,paypal,1
2017-07-11,71050,64983,paypal,1
2017-05-14,60967,15915,credit card,2
2017-05-16,8662,55593,credit card,3
2017-11-16,55974,88698,cash,1
2017-02-09,26969,40784,paypal,3
2017-05-18,47636,99445,paypal,2
2017-06-25,87539,17731,credit card,1
2017-10-29,37932,75593,paypal,3
2017-02-21,92806,75593,paypal,1
2017-12-24,38230,9947,paypal,1
2017-11-06,4500,8403,credit card,1
2017-03-18,80129,14099,paypal,3
2017-08-29,40695,28088,paypal,2
2017-11-21,5511,89266,paypal,2
2017-10-20,29522,25426,cash,3
2017-02-24,35586,10130,credit card,2
2017-01-08,50521,34187,cash,1
2017-08-18,43932,81136,paypal,3
2017-05-23,90092,47613,credit card,2
2017-07-21,7457,61070,credit card,3
2017-12-26,32056,38582,paypal,1
2017-01-14,69281,78934,paypal,1
2017-12-26,35461,8403,paypal,2
2017-01-26,77871,24221,cash,3
2017-08-14,25984,72230,cash,2
2017-04-07,91370,28088,cash,3
2017-03-08,84839,38582,paypal,2
2017-09-01,52115,13013,credit card,2
2017-07-24,81633,53216,cash,1
2017-10-05,6295,9785,credit card,3
2017-11-23,94345,70159,credit card,1
2017-05-24,9354,88698,paypal,3
2017-09-13,5414,42819,paypal,3
2017-09-16,79148,76290,paypal,3
2017-06-04,74834,53216,credit card,2
2017-12-07,28102,27578,paypal,1
2017-08-23,99306,34082,credit card,2
2017-05-25,4682,34413,cash,3
2017-04-27,35438,17731,paypal,2
2017-12-17,5436,38582,paypal,1
2017-10-08,45057,72230,credit card,1
2017-02-04,5436,64983,credit card,2
2017-09-08,19337,96506,cash,1
2017-05-06,51721,27410,cash,2
2017-08-12,89754,8403,credit card,2
2017-03-23,17415,60230,cash,3
2017-09-01,10857,72114,cash,1
2017-10-09,19337,8632,credit card,3
2017-07-11,45070,81136,paypal,3
2017-01-30,18709,86064,cash,2
2017-05-25,22015,85156,cash,2
2017-07-27,94682,9072,cash,1
2017-06-16,51721,9072,cash,2
2017-04-28,19504,27410,credit card,1
2017-07-19,31101,19920,paypal,1
2017-05-14,74970,86064,cash,3
2017-01-20,48769,88698,paypal,3
2017-02-04,33752,40784,paypal,3
2017-06-02,64350,70159,paypal,3
2017-05-13,89505,55593,credit card,2
2017-07-17,90092,99445,cash,3
2017-10-23,76025,85702,cash,3
2017-02-20,97177,16105,cash,1
2017-05-26,56078,13013,credit card,1
2017-03-22,7003,18233,credit card,3
2017-02-19,35434,79271,credit card,2
2017-10-02,70212,82560,paypal,1
2017-03-13,28092,44726,cash,3
2017-12-05,50789,65762,cash,3
2017-02-07,83105,9072,paypal,2
2017-10-27,20221,28440,credit card,1
2017-01-27,53012,42819,paypal,3
2017-12-22,83882,60974,cash,3
2017-03-26,28150,76290,credit card,2
2017-06-28,54714,14289,credit card,3
2017-02-28,79148,17731,cash,1
2017-01-25,4965,81136,paypal,1
2017-01-13,99042,14289,cash,2
2017-04-12,5094,41910,credit card,2
2017-01-25,17839,18233,cash,2
2017-04-14,29909,32310,cash,1
2017-08-30,24715,27044,credit card,1
2017-05-21,93142,91230,paypal,2
2017-07-31,77541,44726,paypal,3
2017-02-24,94823,75775,paypal,1
2017-08-19,3746,10130,cash,1
2017-02-25,30018,41910,cash,2
2017-10-04,73164,16224,paypal,3
2017-03-05,45042,29656,paypal,2
2017-07-10,56379,32310,cash,3
2017-11-03,8554,48174,cash,1
2017-11-09,99306,18233,cash,2
2017-07-19,29260,78483,credit card,2
2017-09-06,97544,16224,credit card,3
2017-05-06,5414,16105,cash,2
2017-12-11,99624,91230,paypal,3
2017-09-20,74970,62077,credit card,3
2017-06-06,42137,87000,credit card,1
2017-07-17,30750,82560,paypal,1
2017-03-18,24207,96506,paypal,1
2017-04-24,69961,32738,credit card,3
2017-06-03,24021,87000,credit card,1
2017-12-22,6709,40784,cash,3
2017-06-01,81011,9947,credit card,1
2017-04-11,65095,85156,credit card,3
2017-06-25,94823,32310,credit card,2
2017-06-24,15659,9785,credit card,3
2017-02-18,12636,15918,cash,3
2017-07-18,80542,16224,paypal,3
2017-11-28,19504,41910,paypal,2
2017-09-08,25229,8403,cash,1
2017-02-24,92252,8632,credit card,2
2017-12-25,39751,34719,cash,2
2017-07-09,93226,15915,credit card,2
2017-03-21,28102,96001,paypal,3
2017-07-20,99624,85156,paypal,2
2017-05-25,79528,34187,credit card,2
2017-04-13,27346,18233,credit card,1
2017-08-20,15791,27578,paypal,1
2017-10-10,64608,15847,credit card,3
2017-01-26,77572,27410,paypal,3
2017-08-03,40747,91230,paypal,2
2017-11-05,91292,93187,paypal,2
2017-04-29,24857,79954,cash,2
2017-08-06,63467,27188,cash,2
2017-05-05,8554,72114,credit card,1
2017-07-04,50521,14099,cash,2
2017-04-14,51447,28440,paypal,3
2017-04-01,7364,79271,paypal,1
2017-11-16,99925,43446,cash,1
2017-04-30,81633,86064,paypal,3
2017-02-21,30018,42819,credit card,3
2017-07-31,55495,9785,credit card,3
2017-12-08,64119,43107,credit card,2
2017-05-15,50038,13013,credit card,2
2017-10-11,56842,55593,credit card,1
2017-06-28,29894,29656,cash,1
2017-08-27,32359,7234,cash,1
2017-02-03,55373,32128,paypal,2
2017-05-23,39751,27188,paypal,1
2017-01-20,60392,41910,credit card,1
2017-10-14,73164,37524,paypal,3
2017-07-09,21997,19920,paypal,2
2017-06-03,6709,10130,credit card,2
2017-08-07,40847,34082,paypal,3
2017-08-28,86275,25426,credit card,1
2017-02-08,13926,32128,paypal,1
2017-11-28,85894,54910,paypal,1
2017-12-02,84839,79271,credit card,2
2017-10-21,98048,88744,paypal,3
2017-01-29,39188,34187,cash,2
2017-06-13,67570,35165,cash,1
2017-08-03,53904,11138,paypal,3
2017-01-24,87622,78483,paypal,1
2017-12-23,24218,38582,cash,1
2017-12-11,78795,7234,credit card,1
2017-02-20,77699,2002,credit card,2
2017-06-21,48368,70159,credit card,2
2017-10-30,27845,85702,credit card,2
2017-10-06,25377,79271,paypal,3
2017-08-25,47133,22826,credit card,1
2017-10-05,98162,15915,cash,2
2017-03-21,88314,65762,paypal,3
2017-11-11,93156,10130,paypal,2
2017-05-09,72173,79271,paypal,2
2017-04-06,99042,86064,credit card,3
2017-11-27,64039,51943,paypal,2
2017-07-29,64388,22826,cash,3
2017-10-03,77699,9785,paypal,2
2017-10-20,92782,9947,paypal,3
2017-05-31,59209,8403,cash,3
2017-03-01,38985,15918,paypal,2
2017-05-05,53948,55593,cash,2
2017-10-23,79350,8081,paypal,3
2017-03-18,23662,86064,cash,3
2017-11-11,57425,16105,paypal,1
2017-12-02,80809,8403,paypal,1
2017-11-17,70448,48174,cash,2
2017-10-30,65139,24221,credit card,1
2017-09-15,48713,55593,paypal,2
2017-02-18,12211,8403,credit card,1
2017-04-29,99306,89266,cash,2
2017-05-04,85894,79271,credit card,2
2017-07-04,25010,24221,cash,1
2017-03-06,7872,34719,paypal,1
2017-10-17,35179,10130,cash,3
2017-12-05,13024,18233,cash,3
2017-12-19,88364,42029,cash,1
2017-04-13,12307,15915,cash,1
2017-05-23,15750,86205,credit card,1
2017-08-11,57868,13013,paypal,3
2017-07-08,16245,32738,paypal,3
2017-06-01,76822,25031,paypal,2
2017-09-28,79567,28088,paypal,2
2017-02-04,69052,82560,credit card,1
2017-09-16,99765,54910,paypal,1
2017-12-10,25249,81136,cash,2
2017-08-12,4642,93187,cash,3
2017-04-03,70448,61070,credit card,3
2017-03-18,48906,91230,paypal,3
2017-08-14,67671,89266,credit card,1
2017-05-16,83882,13013,paypal,2
2017-04-27,1125,18233,credit card,1
2017-01-01,20884,22538,cash,1
2017-07-14,19308,34082,paypal,3
2017-03-01,70212,50304,paypal,3
2017-09-05,83815,65762,credit card,1
2017-11-16,37140,34187,paypal,1
2017-07-04,92782,32128,paypal,2
2017-11-17,22015,54910,paypal,2
2017-11-11,39322,39369,cash,1
2017-07-28,41174,9947,paypal,3
2017-04-25,69684,60974,cash,2
2017-06-05,96203,60230,paypal,2
2017-04-28,32754,34413,paypal,2
2017-09-14,56659,32128,credit card,1
2017-05-07,48154,9785,credit card,1
2017-08-03,81289,62077,credit card,3
2017-12-09,7266,54910,paypal,1
2017-01-23,85419,79954,cash,3
2017-05-05,29206,86205,cash,2
2017-05-08,21263,7234,paypal,3
2017-04-27,18709,64983,paypal,2
2017-11-25,39188,28088,cash,2
2017-09-05,28102,27044,paypal,1
2017-10-06,99138,47613,cash,2
2017-04-12,61755,32738,credit card,2
2017-04-08,46039,34082,paypal,1
2017-02-26,53191,29656,paypal,2
2017-07-20,67473,57590,paypal,2
2017-02-28,28102,7234,cash,3
2017-02-12,24715,18541,paypal,2
2017-12-17,81011,96506,cash,2
2017-10-24,25229,18233,cash,3
2017-10-26,7003,34719,paypal,2
2017-02-26,25249,39369,credit card,1
2017-11-20,37777,8632,paypal,2
2017-02-21,9520,76290,paypal,1
2017-12-20,80542,14099,credit card,1
2017-09-25,61791,18541,cash,2
2017-08-17,24735,34187,cash,3
2017-09-14,19284,26358,paypal,2
2017-10-16,52095,44726,cash,1
2017-04-09,13508,32738,paypal,1
2017-01-19,93282,18233,paypal,2
2017-07-11,95556,16105,paypal,3
2017-09-04,23857,87212,credit card,1
2017-06-02,52115,9947,paypal,3
2017-07-14,23243,27410,cash,2
2017-05-20,7364,35165,paypal,3
2017-12-10,38660,88744,cash,1
2017-07-09,94682,86205,credit card,2
2017-08-02,16996,15918,paypal,3
2017-12-16,97544,27188,paypal,2
2017-04-19,37932,91230,credit card,1
2017-05-26,7901,42819,credit card,2
2017-09-28,69642,78934,cash,1
2017-05-07,13024,42029,credit card,3
2017-05-18,68108,11138,credit card,3
2017-01-14,30596,42819,paypal,2
2017-04-15,85488,16224,paypal,2
2017-12-06,23210,9947,paypal,3
2017-09-02,9354,51943,credit card,1
2017-09-29,23095,9785,credit card,2
2017-02-10,81638,53216,cash,3
2017-11-26,2719,65762,paypal,2
2017-07-19,40068,88698,credit card,3
2017-09-20,2065,96001,credit card,3
2017-02-20,12254,9785,cash,3
2017-08-12,15477,32128,cash,1
2017-05-13,45033,44726,paypal,2
2017-07-18,61755,41910,credit card,1
2017-08-27,56659,8632,paypal,3
2017-09-05,80129,96001,paypal,2
2017-09-15,52661,27410,credit card,1
2017-07-27,80844,15915,paypal,2
2017-09-11,4698,14289,paypal,2
2017-12-10,48369,38582,cash,3
2017-07-07,42191,75775,cash,1
2017-01-26,41416,32310,credit card,2
2017-01-26,94823,15915,credit card,2
